run_date,fund_symbol,fund_name,holding_symbol,holding_name,weight_pct
2026-05-08,0P0001RCBA.BO,Bajaj Finserv Flexi Cap Fund-Direct Plan-IDCW,,,0
2026-05-08,0P0001RCBE.BO,Bajaj Finserv Flexi Cap Fund-Regular Plan-IDCW,,,0
2026-05-08,0P00005WFN.BO,BANDHAN Flexi Cap Fund - Regular Plan - Growth,,,0
2026-05-08,0P00005WFK.BO,BANDHAN Flexi Cap Fund - Regular Plan - IDCW,,,0
2026-05-08,0P0000XV16.BO,BANDHAN Flexi Cap Fund-Direct Plan-Growth,,,0
2026-05-08,0P0000XV17.BO,BANDHAN Flexi Cap Fund-Direct Plan-IDCW,,,0
2026-05-08,0P0001K2WT.BO,BANK OF INDIA Flexi Cap Fund Direct Plan -Growth,,,0
2026-05-08,0P0001K2WU.BO,BANK OF INDIA Flexi Cap Fund Direct Plan -IDCW,,,0
2026-05-08,0P0001K2WW.BO,BANK OF INDIA Flexi Cap Fund Regular Plan -Growth,,,0
2026-05-08,0P0001K2WX.BO,BANK OF INDIA Flexi Cap Fund Regular Plan -IDCW,,,0
2026-05-08,0P0001PF2K.BO,Baroda BNP Paribas Flexi Cap Fund - Direct Plan - Growth Option,,,0
2026-05-08,0P0001PF2J.BO,Baroda BNP Paribas Flexi Cap Fund - Direct Plan - IDCW Option,,,0
2026-05-08,0P0001PF2H.BO,Baroda BNP Paribas Flexi Cap Fund - Regular Plan - Growth Option,,,0
2026-05-08,0P0001PF2G.BO,Baroda BNP Paribas Flexi Cap Fund - Regular Plan - IDCW Option,,,0
2026-05-08,0P0000XW02.BO,CANARA ROBECO FLEXICAP FUND - DIRECT PLAN - GROWTH OPTION,,,0
2026-05-08,0P0000XW01.BO,CANARA ROBECO FLEXICAP FUND - DIRECT PLAN - IDCW (Payout/Reinvestment),,,0
2026-05-08,0P00005V7E.BO,CANARA ROBECO FLEXICAP FUND - REGULAR PLAN - GROWTH OPTION,,,0
2026-05-08,0P00005X3K.BO,CANARA ROBECO FLEXICAP FUND - REGULAR PLAN - IDCW (Payout/Reinvestment),,,0
2026-05-08,0P0001WY9L.BO,CAPITALMIND FLEXI CAP FUND DIRECT GROWTH,,,0
2026-05-08,0P0001WY9M.BO,CAPITALMIND FLEXI CAP FUND REGULAR GROWTH,,,0
2026-05-08,0P0000XW1M.BO,DSP Flexi Cap Fund - Direct Plan - Growth,,,0
2026-05-08,0P0000XW1L.BO,DSP Flexi Cap Fund - Direct Plan - IDCW,,,0
2026-05-08,0P00009J3N.BO,DSP Flexi Cap Fund - Regular Plan - Growth,,,0
2026-05-08,0P00005V93.BO,DSP Flexi Cap Fund - Regular Plan - IDCW,,,0
2026-05-08,0P00015BYU.BO,Edelweiss Flexi Cap Fund - Direct Plan - Growth Option,,,0
2026-05-08,0P00015BYV.BO,Edelweiss Flexi Cap Fund - Direct Plan - IDCW Option,,,0
2026-05-08,0P00015BYT.BO,Edelweiss Flexi Cap Fund - Regular - IDCW Option,,,0
2026-05-08,0P00015BYS.BO,Edelweiss Flexi Cap Fund - Regular Plan - Growth Option,,,0
2026-05-08,0P0000XW5L.BO,Franklin India Flexi Cap Fund - Direct - Growth,,,0
2026-05-08,0P0000XW5K.BO,Franklin India Flexi Cap Fund - Direct - IDCW ,,,0
2026-05-08,0P00005VDE.BO,Franklin India Flexi Cap Fund - Growth,,,0
2026-05-08,0P00005VDD.BO,Franklin India Flexi Cap Fund - IDCW ,,,0
2026-05-08,0P0000XW77.BO,HDFC Flexi Cap Fund - Growth Option - Direct Plan,,,0
2026-05-08,0P00005WLZ.BO,HDFC Flexi Cap Fund - Growth Plan,,,0
2026-05-08,0P0000XW76.BO,HDFC Flexi Cap Fund - IDCW Option - Direct Plan,,,0
2026-05-08,0P00005WLY.BO,HDFC Flexi Cap Fund - IDCW Plan,,,0
2026-05-08,0P0001RR6I.BO,Helios Flexi Cap Fund - Direct Plan - Growth Option,,,0
2026-05-08,0P0001RR6J.BO,Helios Flexi Cap Fund - Direct Plan - IDCW Option,,,0
2026-05-08,0P0001RR6M.BO,Helios Flexi Cap Fund - Regular Plan - Growth Option,,,0
2026-05-08,0P0001RR6N.BO,Helios Flexi Cap Fund - Regular Plan - IDCW Option,,,0
2026-05-08,0P0000XW9L.BO,HSBC Flexi Cap Fund - Direct Growth,,,0
2026-05-08,0P0000XW9K.BO,HSBC Flexi Cap Fund - Direct IDCW,,,0
2026-05-08,0P00005V18.BO,HSBC Flexi Cap Fund - Regular Growth,,,0
2026-05-08,0P00005V17.BO,HSBC Flexi Cap Fund - Regular IDCW,,,0
2026-05-08,0P0001M23B.BO,ICICI Prudential Flexicap Fund - Direct Plan - Growth,,,0
2026-05-08,0P0001M23D.BO,ICICI Prudential Flexicap Fund - Direct Plan - IDCW,,,0
2026-05-08,0P0001M23E.BO,ICICI Prudential Flexicap Fund - Growth,,,0
2026-05-08,0P0001M23G.BO,ICICI Prudential Flexicap Fund - IDCW,,,0
2026-05-08,0P0001OAAV.BO,Invesco India Flexi Cap Fund - Direct Plan - Growth,,,0
2026-05-08,0P0001OAAW.BO,Invesco India Flexi Cap Fund - Direct Plan - IDCW,,,0
2026-05-08,0P0001OAAY.BO,Invesco India Flexi Cap Fund - Regular Plan - Growth,,,0
2026-05-08,0P0001OAAZ.BO,Invesco India Flexi Cap Fund - Regular Plan - IDCW,,,0
2026-05-08,0P0001QECY.BO,ITI Flexi Cap Fund- Direct Plan- Growth,,,0
2026-05-08,0P0001QECZ.BO,ITI Flexi Cap Fund- Direct Plan- IDCW,,,0
2026-05-08,0P0001QED1.BO,ITI Flexi Cap Fund- Regular Plan- Growth,,,0
2026-05-08,0P0001QED2.BO,ITI Flexi Cap Fund- Regular Plan- IDCW,,,0
2026-05-08,0P0001XLG5.BO,JioBlackRock Flexi Cap Fund - Direct Plan - Growth Option,,,0
2026-05-08,0P0000XV4Y.BO,JM Flexicap Fund (Direct) - Growth Option,,,0
2026-05-08,0P0000XV4X.BO,JM Flexicap Fund (Direct) - IDCW,,,0
2026-05-08,0P0000IUHD.BO,JM Flexicap Fund (Regular) - Growth option,,,0
2026-05-08,0P0000IUH0.BO,JM Flexicap Fund (Regular) - IDCW,,,0
2026-05-08,0P0000KV36.BO,Kotak Flexicap Fund - Growth,,,0
2026-05-08,0P0000XV6O.BO,Kotak Flexicap Fund - Growth - Direct,,,0
2026-05-08,0P0000KV3A.BO,Kotak Flexicap Fund - Payout of Income Distribution cum capital withdrawal option,,,0
2026-05-08,0P0000XXYH.BO,Kotak Flexicap Fund - Payout of Income Distribution cum capital withdrawal option- Direct,,,0
2026-05-08,0P0000XV8V.BO,LIC MF Flexi Cap Fund-Direct Plan-Growth,,,0
2026-05-08,0P0000XV8W.BO,LIC MF Flexi Cap Fund-Direct Plan-IDCW,,,0
2026-05-08,0P00005WV0.BO,LIC MF Flexi Cap Fund-Regular Plan-Growth,,,0
2026-05-08,0P00005WUY.BO,LIC MF Flexi Cap Fund-Regular Plan-IDCW,,,0
2026-05-08,0P0001MZPM.BO,Mahindra Manulife Flexi Cap Fund - Direct Plan -Growth,,,0
2026-05-08,0P0001MZPN.BO,Mahindra Manulife Flexi Cap Fund - Direct Plan -IDCW,,,0
2026-05-08,0P0001MZPP.BO,Mahindra Manulife Flexi Cap Fund - Regular Plan -Growth,,,0
2026-05-08,0P0001MZPQ.BO,Mahindra Manulife Flexi Cap Fund - Regular Plan -IDCW,,,0
2026-05-08,0P0001QFI0.BO,Mirae Asset Flexi Cap Fund - Direct Plan -  IDCW,,,0
2026-05-08,0P0001QFHZ.BO,Mirae Asset Flexi Cap Fund - Direct Plan - Growth,,,0
2026-05-08,0P0001QFI2.BO,Mirae Asset Flexi Cap Fund - Regular Plan - Growth,,,0
2026-05-08,0P0001QFI3.BO,Mirae Asset Flexi Cap Fund - Regular Plan - IDCW,,,0
2026-05-08,0P00012ZRK.BO,Motilal Oswal Flexi Cap Fund Direct - IDCW Payout/Reinvestment,,,0
2026-05-08,0P00012ZRM.BO,Motilal Oswal Flexi cap Fund Direct Plan-Growth Option,,,0
2026-05-08,0P00012ZRN.BO,Motilal Oswal Flexi cap Fund Regular - IDCW Payout/Reinvestment,,,0
2026-05-08,0P00012ZRO.BO,Motilal Oswal Flexi Cap Fund Regular Plan-Growth Option,,,0
2026-05-08,0P0001DJAW.BO,Navi Flexi Cap Fund - Direct Plan - Growth,,,0
2026-05-08,0P0001DJBF.BO,NAVI FLEXI CAP FUND - DIRECT PLAN ANNUAL IDCW PAYOUT,,,0
2026-05-08,0P0001DJBB.BO,NAVI FLEXI CAP FUND - DIRECT PLAN HALF YEARLY IDCW PAYOUT,,,0
2026-05-08,0P0001DJB3.BO,NAVI FLEXI CAP FUND - DIRECT PLAN MONTHLY IDCW PAYOUT,,,0
2026-05-08,0P0001DJAZ.BO,NAVI FLEXI CAP FUND - DIRECT PLAN NORMAL IDCW PAYOUT,,,0
2026-05-08,0P0001DJB7.BO,NAVI FLEXI CAP FUND - DIRECT PLAN QUARTERLY IDCW PAYOUT,,,0
2026-05-08,0P0001DJAV.BO,Navi Flexi Cap Fund - Regular Plan - Growth,,,0
2026-05-08,0P0001DJBD.BO,NAVI FLEXI CAP FUND - REGULAR PLAN ANNUAL IDCW PAYOUT,,,0
2026-05-08,0P0001DJB9.BO,NAVI FLEXI CAP FUND - REGULAR PLAN HALF YEARLY IDCW PAYOUT,,,0
2026-05-08,0P0001DJB1.BO,NAVI FLEXI CAP FUND - REGULAR PLAN MONTHLY IDCW PAYOUT,,,0
2026-05-08,0P0001DJAX.BO,NAVI FLEXI CAP FUND - REGULAR PLAN NORMAL IDCW PAYOUT,,,0
2026-05-08,0P0001DJB5.BO,NAVI FLEXI CAP FUND - REGULAR PLAN QUARTERLY IDCW PAYOUT,,,0
2026-05-08,0P0001MZPF.BO,Nippon India Flexi Cap Fund - Direct Plan - Growth Plan - Growth Option,,,0
2026-05-08,0P0001MZPG.BO,Nippon India Flexi Cap Fund - Direct Plan - IDCW Option,,,0
2026-05-08,0P0001MZPI.BO,Nippon India Flexi Cap Fund - Regular Plan - Growth Plan - Growth Option,,,0
2026-05-08,0P0001MZPJ.BO,Nippon India Flexi Cap Fund - Regular Plan - IDCW Option,,,0
2026-05-08,0P0001REJU.BO,NJ Flexi Cap Fund - Direct Plan - Growth Option,,,0
2026-05-08,0P0001REJV.BO,NJ Flexi Cap Fund - Direct Plan - IDCW Option,,,0
2026-05-08,0P0001REJW.BO,NJ Flexi Cap Fund - Regular Plan - Growth Option,,,0
2026-05-08,0P0001REJX.BO,NJ Flexi Cap Fund - Regular Plan - IDCW Option,,,0
2026-05-08,0P00015I1T.BO,PGIM India Flexi Cap Fund - Direct Plan - Dividend Option,,,0
2026-05-08,0P00015I1S.BO,PGIM India Flexi Cap Fund - Direct Plan - Growth Option,,,0
2026-05-08,0P00015I1R.BO,PGIM India Flexi Cap Fund - Regular Plan - Dividend Option,,,0
2026-05-08,0P00015I1Q.BO,PGIM India Flexi Cap Fund - Regular Plan - Growth Option,,,0
2026-05-08,0P0000YWL1.BO,Parag Parikh Flexi Cap Fund - Direct Plan - Growth,,,0
2026-05-08,0P0000YWL0.BO,Parag Parikh Flexi Cap Fund - Regular Plan - Growth,,,0
2026-05-08,0P0000IQJD.BO,quant Flexi Cap Fund - Growth Option - Regular Plan,,,0
2026-05-08,0P0000XW4X.BO,quant Flexi Cap Fund - Growth Option-Direct Plan,,,0
2026-05-08,0P0000XW4W.BO,quant Flexi Cap Fund - IDCW Option - Direct Plan,,,0
2026-05-08,0P0000IQJ7.BO,quant Flexi Cap Fund - IDCW Option - Regular Plan,,,0
2026-05-08,0P0001O93Y.BO,Samco Flexi Cap Fund - Direct Plan - Growth Option,,,0
2026-05-08,0P0001O93Z.BO,Samco Flexi Cap Fund - Regular Plan - Growth Option,,,0
2026-05-08,0P0000XVL2.BO,SBI Flexicap Fund - DIRECT PLAN - Growth Option,,,0
2026-05-08,0P0000XVKX.BO,SBI Flexicap Fund - Direct Plan - Income Distribution cum Capital Withdrawal Option (IDCW),,,0
2026-05-08,0P00005US7.BO,SBI Flexicap Fund - Regular Plan - Income Distribution cum Capital Withdrawal Option (IDCW),,,0
2026-05-08,0P00005US8.BO,SBI Flexicap Fund - REGULAR PLAN -Growth Option,,,0
2026-05-08,0P0001EHF2.BO,Shriram Flexi Cap Fund - Direct Growth,,,0
2026-05-08,0P0001EHF3.BO,Shriram Flexi Cap Fund - Direct-IDCW,,,0
2026-05-08,0P0001EHEZ.BO,Shriram Flexi Cap Fund - Regular Growth,,,0
2026-05-08,0P0001EHF0.BO,Shriram Flexi Cap Fund - Regular-IDCW,,,0
2026-05-08,0P0001PKHA.BO,Sundaram Flexicap Fund Direct Growth,,,0
2026-05-08,0P0001PKHB.BO,Sundaram Flexicap Fund Direct Plan IDCW Payout,,,0
2026-05-08,0P0001PKHE.BO,Sundaram Flexicap Fund Regular Growth,,,0
2026-05-08,0P0001PKHF.BO,Sundaram Flexicap Fund Regular Plan IDCW Payout,,,0
2026-05-08,0P0001ECG5.BO,TATA Flexi Cap Fund - Direct Plan - Payout of Income Distribution cum capital withdrawal option ,,,0
2026-05-08,0P0001ECGC.BO,Tata Flexi Cap Fund -Regular Plan-Growth,,,0
2026-05-08,0P0001ECG9.BO,TATA Flexi Cap Fund Regular Plan - Payout of Income Distribution cum capital withdrawal option ,,,0
2026-05-08,0P0001ECG8.BO,Tata Flexi Cap Fund-Direct Plan-Growth,,,0
2026-05-08,0P0000XVQ8.BO,Taurus Flexi Cap Fund - Direct Plan -  Payout of Income Distribution cum Capital Withdrawal option,,,0
2026-05-08,0P0000XVQB.BO,Taurus Flexi Cap Fund - Direct Plan - Growth,,,0
2026-05-08,0P00005WIE.BO,Taurus Flexi Cap Fund - Regular Plan - Growth ,,,0
2026-05-08,0P0000JWUV.BO,Taurus Flexi Cap Fund - Regular Plan - Payout of Income Distribution cum Capital Withdrawal option,,,0
2026-05-08,0P0001XLGB.BO,THE WEALTH COMPANY FLEXI CAP FUND - DIRECT GROWTH,,,0
2026-05-08,0P0001XLGC.BO,THE WEALTH COMPANY FLEXI CAP FUND - DIRECT IDCW,,,0
2026-05-08,0P0001XLGE.BO,THE WEALTH COMPANY FLEXI CAP FUND - REGULAR GROWTH,,,0
2026-05-08,0P0001XLGF.BO,THE WEALTH COMPANY FLEXI CAP FUND - REGULAR IDCW,,,0
2026-05-08,0P0001SMZV.BO,TRUSTMF Flexi Cap Fund-Direct Plan- Growth,,,0
2026-05-08,0P0001SMZW.BO,TRUSTMF Flexi Cap Fund-Direct Plan- IDCW,,,0
2026-05-08,0P0001SMZY.BO,TRUSTMF Flexi Cap Fund-Regular Plan- Growth,,,0
2026-05-08,0P0001SMZZ.BO,TRUSTMF Flexi Cap Fund-Regular Plan- IDCW,,,0
2026-05-08,0P0001VBUE.BO,Unifi Flexi Cap Fund - Direct Growth,,,0
2026-05-08,0P0001VBUF.BO,Unifi Flexi Cap Fund - Regular Growth,,,0
2026-05-08,0P0000XVRX.BO,Union Flexi Cap Fund - Direct Plan - Growth Option,,,0
2026-05-08,0P0000XVRW.BO,Union Flexi Cap Fund - Direct Plan - IDCW Option,,,0
2026-05-08,0P0000TJHA.BO,Union Flexi Cap Fund - Growth Option,,,0
2026-05-08,0P0000TJHB.BO,Union Flexi Cap Fund - IDCW Option,,,0
2026-05-08,0P00005UYJ.BO,UTI - Flexi Cap Fund-Growth Option,,,0
2026-05-08,0P0000XVSO.BO,UTI - Flexi Cap Fund-Growth Option - Direct,,,0
2026-05-08,0P00005UYI.BO,UTI Flexi Cap Fund - Regular Plan - IDCW,,,0
2026-05-08,0P0001OSOX.BO,WhiteOak Capital Flexi Cap Fund Direct Plan IDCW,,,0
2026-05-08,0P0001OSOW.BO,WhiteOak Capital Flexi Cap Fund Direct Plan-Growth,,,0
2026-05-08,0P0001OSP0.BO,WhiteOak Capital Flexi Cap Fund Regular Plan IDCW,,,0
2026-05-08,0P0001OSOZ.BO,WhiteOak Capital Flexi Cap Fund Regular Plan-Growth,,,0
2026-05-08,0P00014KAV.BO,360 ONE Focused Fund - Direct Plan - Dividend,,,0
2026-05-08,0P00014KAT.BO,360 ONE Focused Fund - Regular Plan - Dividend,,,0
2026-05-08,0P00014KAS.BO,360 ONE Focused Fund -Regular Plan - Growth,,,0
2026-05-08,0P00014KAU.BO,360 ONE Focused Fund-Direct Plan-Growth,,,0
2026-05-08,0P0000XVYE.BO,Aditya Birla Sun Life Focused Fund - Growth - Direct Plan,,,0
2026-05-08,0P0000XVYD.BO,Aditya Birla Sun Life Focused Fund -Direct - IDCW,,,0
2026-05-08,0P00005V6K.BO,Aditya Birla Sun Life Focused Fund -Growth Option,,,0
2026-05-08,0P00005V6J.BO,Aditya Birla Sun Life Focused Fund -Regular - IDCW,,,0
2026-05-08,0P0000XVTR.BO,Axis Focused Fund - Direct Plan - Growth Option,,,0
2026-05-08,0P0000XVTO.BO,Axis Focused Fund - Direct Plan - IDCW,,,0
2026-05-08,0P0000WCFZ.BO,Axis Focused Fund - Regular Plan - Growth Option,,,0
2026-05-08,0P0000WCG0.BO,Axis Focused Fund - Regular Plan - IDCW,,,0
2026-05-08,0P0000XV0P.BO,Bandhan Focused Fund - Direct Plan - Growth,,,0
2026-05-08,0P0000XV0O.BO,Bandhan Focused Fund - Direct Plan - IDCW,,,0
2026-05-08,0P00005WFI.BO,Bandhan Focused Fund - Regular Plan - Growth,,,0
2026-05-08,0P00005WFJ.BO,Bandhan Focused Fund - Regular Plan - IDCW,,,0
2026-05-08,0P0001BL90.BO,BARODA BNP PARIBAS Focused Fund - Direct Plan - Growth Option,,,0
2026-05-08,0P0001BL91.BO,BARODA BNP PARIBAS Focused Fund - Direct Plan - IDCW Option,,,0
2026-05-08,0P0001BL8Z.BO,BARODA BNP PARIBAS Focused Fund - Regular Plan - IDCW Option,,,0
2026-05-08,0P0001BL8Y.BO,BARODA BNP PARIBAS Focused Fund - Regular Plan-Growth Option,,,0
2026-05-08,0P0001M2IW.BO,Canara Robeco Focused Fund - Direct Plan - Growth Option,,,0
2026-05-08,0P0001M2IX.BO,Canara Robeco Focused Fund - Direct Plan - IDCW (Payout/Reinvestment),,,0
2026-05-08,0P0001M2IZ.BO,Canara Robeco Focused Fund - Regular Plan - Growth Option,,,0
2026-05-08,0P0001M2J0.BO,Canara Robeco Focused Fund - Regular Plan - IDCW (Payout/Reinvestment),,,0
2026-05-08,0P0000XW1O.BO,DSP Focused Fund - Direct Plan - Growth,,,0
2026-05-08,0P0000XW1N.BO,DSP Focused Fund - Direct Plan - IDCW,,,0
2026-05-08,0P0000NR4T.BO,DSP Focused Fund - Regular Plan - Growth,,,0
2026-05-08,0P0000NR4U.BO,DSP Focused Fund - Regular Plan - IDCW,,,0
2026-05-08,0P0001PDOI.BO,Edelweiss Focused Fund - Direct Plan - Growth,,,0
2026-05-08,0P0001PDOJ.BO,Edelweiss Focused Fund - Direct Plan - IDCW,,,0
2026-05-08,0P0001PDOM.BO,Edelweiss Focused Fund - Regular Plan - Growth,,,0
2026-05-08,0P0001PDON.BO,Edelweiss Focused Fund - Regular Plan - IDCW,,,0
2026-05-08,0P0000XW5B.BO,Franklin India Focused Equity Fund - Direct - Growth,,,0
2026-05-08,0P0000XW5A.BO,Franklin India Focused Equity Fund - Direct - IDCW ,,,0
2026-05-08,0P00009JCI.BO,Franklin India Focused Equity Fund - Growth Plan,,,0
2026-05-08,0P00009JAS.BO,Franklin India Focused Equity Fund - IDCW ,,,0
2026-05-08,0P0000XW75.BO,HDFC Focused Fund - Growth Option - Direct Plan,,,0
2026-05-08,0P00005WLX.BO,HDFC Focused Fund - GROWTH PLAN,,,0
2026-05-08,0P0000XW74.BO,HDFC Focused Fund - IDCW Option - Direct Plan,,,0
2026-05-08,0P00005WLW.BO,HDFC Focused Fund - IDCW PLAN,,,0
2026-05-08,0P0001K5KE.BO,HSBC Focused Fund - Direct Growth,,,0
2026-05-08,0P0001K5KN.BO,HSBC Focused Fund - Direct IDCW,,,0
2026-05-08,0P0001K5KF.BO,HSBC Focused Fund - Regular Growth,,,0
2026-05-08,0P0001K5KP.BO,HSBC Focused Fund - Regular IDCW,,,0
2026-05-08,0P0000XX0F.BO,ICICI Prudential Focused Equity Fund - Direct Plan - Growth,,,0
2026-05-08,0P0000XUZ2.BO,ICICI Prudential Focused Equity Fund - Direct Plan - IDCW,,,0
2026-05-08,0P0000K9VO.BO,ICICI Prudential Focused Equity Fund - Growth,,,0
2026-05-08,0P0000K9VN.BO,ICICI Prudential Focused Equity Fund - IDCW,,,0
2026-05-08,0P0001KMZ7.BO,Invesco India Focused Fund - Direct Plan - Growth,,,0
2026-05-08,0P0001KMZ8.BO,Invesco India Focused Fund - Direct Plan - IDCW (Payout / Reinvestment),,,0
2026-05-08,0P0001KMZA.BO,Invesco India Focused Fund - Regular Plan - Growth,,,0
2026-05-08,0P0001KMZB.BO,Invesco India Focused Fund - Regular Plan - IDCW (Payout / Reinvestment),,,0
2026-05-08,0P0001R1ZC.BO,ITI Focused Fund - Direct Plan - Growth,,,0
2026-05-08,0P0001R1ZD.BO,ITI Focused Fund - Direct Plan - IDCW,,,0
2026-05-08,0P0001R1ZF.BO,ITI Focused Fund - Regular Plan - Growth,,,0
2026-05-08,0P0001R1ZG.BO,ITI Focused Fund - Regular Plan - IDCW,,,0
2026-05-08,0P0000XV3V.BO,JM Focused Fund (Direct)  - Growth Option,,,0
2026-05-08,0P0000XV3Y.BO,JM Focused Fund (Direct) -  IDCW,,,0
2026-05-08,0P0000ADWQ.BO,JM Focused Fund (Regular) - Growth Option,,,0
2026-05-08,0P0000ADK7.BO,JM Focused Fund (Regular) - IDCW,,,0
2026-05-08,0P0001HVXC.BO,Kotak Focused Fund- Direct Plan- Growth option,,,0
2026-05-08,0P0001HVXF.BO,Kotak Focused Fund- Regular plan _ Growth Option,,,0
2026-05-08,0P0001HVXD.BO,Kotak Focused Fund- Regular Plan-Income Distribution cum capital withdrawal option,,,0
2026-05-08,0P0001HVXA.BO,Kotak Focused Fund-Direct Plan- Income Distribution cum capital withdrawal option,,,0
2026-05-08,0P0001BVDQ.BO,LIC MF Focused Fund-Direct Plan-Growth,,,0
2026-05-08,0P0001BVDR.BO,LIC MF Focused Fund-Direct Plan-IDCW,,,0
2026-05-08,0P0001BVDN.BO,LIC MF Focused Fund-Regular Plan-Growth,,,0
2026-05-08,0P0001BVDO.BO,LIC MF Focused Fund-Regular Plan-IDCW,,,0
2026-05-08,0P0001KZ3M.BO,Mahindra Manulife Focused Fund - Direct Plan - IDCW,,,0
2026-05-08,0P0001KZ3L.BO,Mahindra Manulife Focused Fund - Direct Plan -Growth,,,0
2026-05-08,0P0001KZ3O.BO,Mahindra Manulife Focused Fund - Regular Plan - Growth,,,0
2026-05-08,0P0001KZ3P.BO,Mahindra Manulife Focused Fund - Regular Plan - IDCW,,,0
2026-05-08,0P0001HBUU.BO,Mirae Asset Focused Fund Direct IDCW,,,0
2026-05-08,0P0001HBUT.BO,Mirae Asset Focused Fund Direct Plan Growth,,,0
2026-05-08,0P0001HBUX.BO,Mirae Asset Focused Fund Regular IDCW,,,0
2026-05-08,0P0001HBUW.BO,Mirae Asset Focused Fund Regular Plan Growth,,,0
2026-05-08,0P0000YU94.BO,Motilal Oswal Focused Fund - Direct Plan Growth Option,,,0
2026-05-08,0P0000YU92.BO,Motilal Oswal Focused Fund - Regular Plan Growth Option,,,0
2026-05-08,0P0000YU95.BO,Motilal Oswal Focused Fund Direct - IDCW Payout/Reinvestment,,,0
2026-05-08,0P0000YU93.BO,Motilal Oswal Focused Fund Regular - IDCW Payout/Reinvestment,,,0
2026-05-08,0P0000XVEI.BO,NIPPON INDIA FOCUSED  FUND - DIRECT Plan - IDCW Option,,,0
2026-05-08,0P00008TGU.BO,NIPPON INDIA FOCUSED  FUND - IDCW OPTION,,,0
2026-05-08,0P0000XVEL.BO,Nippon India Focused Fund - Direct Plan Growth Plan - Growth Option,,,0
2026-05-08,0P00008TO5.BO,Nippon India Focused Fund -Growth Plan -Growth Option,,,0
2026-05-08,0P0001S9JG.BO,Old Bridge Focused Fund - Direct Growth,,,0
2026-05-08,0P0001S9JH.BO,Old Bridge Focused Fund - Direct IDCW,,,0
2026-05-08,0P0001S9JJ.BO,Old Bridge Focused Fund - Regular Growth,,,0
2026-05-08,0P0001S9JK.BO,Old Bridge Focused Fund - Regular IDCW,,,0
2026-05-08,0P0000GB5O.BO,quant Focused Fund - Growth Option - Regular Plan,,,0
2026-05-08,0P0000XWCV.BO,quant Focused Fund - Growth Option-Direct Plan,,,0
2026-05-08,0P0000XW4P.BO,quant Focused Fund - IDCW Option - Direct Plan,,,0
2026-05-08,0P0000GB2A.BO,quant Focused Fund - IDCW Option - Regular Plan,,,0
2026-05-08,0P0000XVJW.BO,SBI Focused Fund - Direct Plan - Income Distribution cum Capital Withdrawal Option (IDCW),,,0
2026-05-08,0P0000XVJT.BO,SBI FOCUSED FUND - DIRECT PLAN -GROWTH,,,0
2026-05-08,0P00005USG.BO,SBI Focused Fund - Regular Plan - Income Distribution cum Capital Withdrawal Option (IDCW),,,0
2026-05-08,0P00005USF.BO,SBI FOCUSED FUND - REGULAR PLAN -GROWTH,,,0
2026-05-08,0P0000XVCR.BO,Sundaram Focused Fund (Formerly Known as Principal Focused Multicap Fund)- Direct Plan - Growth Option,,,0
2026-05-08,0P0000XVCW.BO,Sundaram Focused Fund (Formerly Known as Principal Focused Multicap Fund)- Direct Plan - Income Distribution CUM Capital Withdrawal Option (IDCW),,,0
2026-05-08,0P00005WYK.BO,Sundaram Focused Fund (Formerly Known as Principal Focused Multicap Fund)- Income Distribution CUM Capital Withdrawal Option (IDCW),,,0
2026-05-08,0P00005WYJ.BO,Sundaram Focused Fund (Formerly Known as Principal Focused Multicap Fund)-Growth Option,,,0
2026-05-08,0P0001IQ8J.BO,TATA Focused Fund Direct Plan - Payout of Income Distribution cum capital withdrawal option,,,0
2026-05-08,0P0001IQ8N.BO,TATA Focused Fund Regular Plan - Payout of Income Distribution cum capital withdrawal option,,,0
2026-05-08,0P0001IQ8I.BO,Tata Focused Fund-Direct Plan-Growth,,,0
2026-05-08,0P0001IQ8M.BO,Tata Focused Fund-Regular Plan-Growth,,,0
2026-05-08,0P0001HYZ5.BO,Union Focused Fund - Direct Plan - Growth Option,,,0
2026-05-08,0P0001HYZ6.BO,Union Focused Fund - Direct Plan - IDCW Option,,,0
2026-05-08,0P0001HYZ9.BO,Union Focused Fund - Regular Plan - Growth Option,,,0
2026-05-08,0P0001HYZA.BO,Union Focused Fund - Regular Plan - IDCW Option,,,0
2026-05-08,0P0001MZZ5.BO,UTI Focused Fund - Direct Plan - Growth Option,,,0
2026-05-08,0P0001MZZ6.BO,UTI Focused Fund - Direct Plan - IDCW Payout Option,,,0
2026-05-08,0P0001MZZ9.BO,UTI Focused Fund - Regular Plan - Growth Option,,,0
2026-05-08,0P0001MZZA.BO,UTI Focused Fund - Regular Plan - IDCW Payout Option,,,0
2026-05-08,0P0000XVVL.BO,Aditya Birla Sun Life Large & Mid Cap Fund - Growth - Direct Plan,,,0
2026-05-08,0P00005X1R.BO,Aditya Birla Sun Life Large & Mid Cap Fund - Regular Growth,,,0
2026-05-08,0P0000XVVK.BO,Aditya Birla Sun Life Large & Mid Cap Fund -Direct - IDCW,,,0
2026-05-08,0P00005V3V.BO,Aditya Birla Sun Life Large & Mid Cap Fund -Regular - IDCW,,,0
2026-05-08,0P0001EP9T.BO,Axis Large & Mid Cap Fund - Direct Plan - Growth,,,0
2026-05-08,0P0001EP9U.BO,Axis Large & Mid Cap Fund - Direct Plan - IDCW,,,0
